
#id=1
#text=Forlag:
69-18	Tegnebog	
69-19	ikke	
69-20	just	
69-21	skriger	
69-22	af	
69-23	grin	
69-24	.	
69-25	.	
69-26	.	

#id=70
#text=Den eneste måde jeg kender hvor man ikke skal bruge polymerization kortet er hvis man bruger Cyber-Stein's effect.
70-1	Den	
70-2	eneste	
70-3	måde	
70-4	jeg	
70-5	kender	
70-6	hvor	
70-7	man	
70-8	ikke	
70-9	skal	
70-10	bruge	
70-11	polymerization	
70-12	kortet	
70-13	er	
70-14	hvis	
70-15	man	
70-16	bruger	
70-17	Cyber	
70-18	-	
70-19	Stein	
70-20	'	
70-21	s	
70-22	effect	
70-23	.	

#id=71
#text=Såfor faen.. så er der snart åbent hus på Tokai boarding school..
71-1	Så	
71-2	for	
71-3	faen	
71-4	.	
71-5	.	
71-6	så	
71-7	er	
71-8	der	
71-9	snart	
71-10	åbent	
71-11	hus	
71-12	på	
71-13	Tokai	
71-14	boarding	
71-15	school	
71-16	.	
71-17	.	

#id=72
#text=Andersoner da ikke psykopat.
72-1	Anderson	
72-2	er	
72-3	da	
72-4	ikke	
72-5	psykopat	
72-6	.	

#id=73
#text=Dukan downloade WinMugen Her www.mugenfury.com Hvis den ikke kommer op igen må du få den over msn...
73-1	Du	
73-2	kan	
73-3	downloade	
73-4	WinMugen	
73-5	Her	
73-6	www	
73-7	.	
73-8	mugenfury	
73-9	.	
73-10	com	
73-11	Hvis	
73-12	den	
73-13	ikke	
73-14	kommer	
73-15	op	
73-16	igen	
73-17	må	
73-18	du	
73-19	få	
73-20	den	
73-21	over	
73-22	msn	
73-23	.	
73-24	.	
73-25	.	

#id=74
#text=Ja, ifølge loven omfatter hovedstadsområdet Tokyo og nærliggende byer, men hvem siger hovedstaden behøver ligge der? :P
74-1	Ja	
74-2	,	
74-3	ifølge	
74-4	loven	
74-5	omfatter	
74-6	hovedstadsområdet	
74-7	Tokyo	
74-8	og	
74-9	nærliggende	
74-10	byer	
74-11	,	
74-12	men	
74-13	hvem	
74-14	siger	
74-15	hovedstaden	
74-16	behøver	
74-17	ligge	
74-18	der	
74-19	?	
74-20	:	
74-21	P	

#id=75
#text=*FalderNed Af Stolen Og Brækker Mig Af Grin :lol:
75-1	*Falder	
75-2	Ned	
75-3	Af	
75-4	Stolen	
75-5	Og	
75-6	Brækker	
75-7	Mig	
75-8	Af	
75-9	Grin	
75-10	:	
75-11	lol	
75-12	:	

#id=76
#text=AHistory of Japanese Civilization af Conrad Schirokauer er en aldeles udmærket bog, som man ikke kan lægge fra sig når først man har den i hånden.
76-1	A	
76-2	History	
76-3	of	
76-4	Japanese	
76-5	Civilization	
76-6	af	
76-7	Conrad	
76-8	Schirokauer	
76-9	er	
76-10	en	
76-11	aldeles	
76-12	udmærket	
76-13	bog	
76-14	,	
76-15	som	
76-16	man	
76-17	ikke	
76-18	kan	
76-19	lægge	
76-20	fra	
76-21	sig	
76-22	når	
76-23	først	
76-24	man	
76-25	har	
76-26	den	
76-27	i	
76-28	hånden	
76-29	.	

#id=77
#text=undskyld der må være sket en fejl det var angående akira :oops:
77-1	undskyld	
77-2	der	
77-3	må	
77-4	være	
77-5	sket	
77-6	en	
77-7	fejl	
77-8	det	
77-9	var	
77-10	angående	
77-11	akira	
77-12	:	
77-13	oops	
77-14	:	

#id=78
#text=Der er selvfølgelig plads til alle! - men tag lige og tjek for stavefejl inden du poster, det ville gøre meget!
78-1	Der	
78-2	er	
78-3	selvfølgelig	
78-4	plads	
78-5	til	
78-6	alle	
78-7	!	
78-8	-	
78-9	men	
78-10	tag	
78-11	lige	
78-12	og	
78-13	tjek	
78-14	for	
78-15	stavefejl	
78-16	inden	
78-17	du	
78-18	poster	
78-19	,	
78-20	det	
78-21	ville	
78-22	gøre	
78-23	meget	
78-24	!	

#id=79
#text=Jeps,det er Melos! - helt præcist er det Mikkel, som oversætter den, som I også kan se i kolofonen. (den side foran i bogen, hvor alt det tekniske står!)
79-1	Jeps	
79-2	,	
79-3	det	
79-4	er	
79-5	Melos	
79-6	!	
79-7	-	
79-8	helt	
79-9	præcist	
79-10	er	
79-11	det	
79-12	Mikkel	
79-13	,	
79-14	som	
79-15	oversætter	
79-16	den	
79-17	,	
79-18	som	
79-19	I	
79-20	også	
79-21	kan	
79-22	se	
79-23	i	
79-24	kolofonen	
79-25	.	
79-26	(	
79-27	den	
79-28	side	
79-29	foran	
79-30	i	
79-31	bogen	
79-32	,	
79-33	hvor	
79-34	alt	
79-35	det	
79-36	tekniske	
79-37	står	
79-38	!	
79-39	)	

#id=80
#text=Jo, ellers kan jeg ikke rigtig se formålet med at oprette en Poll, Men det må du selvfølgelig selv om :D
80-1	Jo	
80-2	,	
80-3	ellers	
80-4	kan	
80-5	jeg	
80-6	ikke	
80-7	rigtig	
80-8	se	
80-9	formålet	
80-10	med	
80-11	at	
80-12	oprette	
80-13	en	
80-14	Poll	
80-15	,	
80-16	Men	
80-17	det	
80-18	må	
80-19	du	
80-20	selvfølgelig	
80-21	selv	
80-22	om	
80-23	:	
80-24	D	

#id=81
#text=Men jeg synes også at det er en fin idé, hvis I mødes på MSN, og hjælper hinanden igang!
81-1	Men	
81-2	jeg	
81-3	synes	
81-4	også	
81-5	at	
81-6	det	
81-7	er	
81-8	en	
81-9	fin	
81-10	idé	
81-11	,	
81-12	hvis	
81-13	I	
81-14	mødes	
81-15	på	
81-16	MSN	
81-17	,	
81-18	og	
81-19	hjælper	
81-20	hinanden	
81-21	igang	
81-22	!	

#id=82
#text=Jeger ganske vist ny her, men jeg vil gerne gøre et forsøg med side 9, med mindre andre vil oversætte selvfølgelig.
82-1	Jeg	
82-2	er	
82-3	ganske	
82-4	vist	
82-5	ny	
82-6	her	
82-7	,	
82-8	men	
82-9	jeg	
82-10	vil	
82-11	gerne	
82-12	gøre	
82-13	et	
82-14	forsøg	
82-15	med	
82-16	side	
82-17	9	
82-18	,	
82-19	med	
82-20	mindre	
82-21	andre	
82-22	vil	
82-23	oversætte	
82-24	selvfølgelig	
82-25	.	

#id=83
#text=Jeg er god til tysk, fordi jeg siden 3. kl. har set anime med tysk dub... :wink:
83-1	Jeg	
83-2	er	
83-3	god	
83-4	til	
83-5	tysk	
83-6	,	
83-7	fordi	
83-8	jeg	
83-9	siden	
83-10	3	
83-11	.	
83-12	kl	
83-13	.	
83-14	har	
83-15	set	
83-16	anime	
83-17	med	
83-18	tysk	
83-19	dub	
83-20	.	
83-21	.	
83-22	.	
83-23	:	
83-24	wink	
83-25	:	

#id=84
#text=Okay nu er der så to her inde der har nævnt det.
84-1	Okay	
84-2	nu	
84-3	er	
84-4	der	
84-5	så	
84-6	to	
84-7	her	
84-8	inde	
84-9	der	
84-10	har	
84-11	nævnt	
84-12	det	
84-13	.	

#id=85
#text=Ihar fat i noget af det rigtige!
85-1	I	
85-2	har	
85-3	fat	
85-4	i	
85-5	noget	
85-6	af	
85-7	det	
85-8	rigtige	
85-9	!	

#id=86
#text=Har bare lært at være ret skeptisk, især når der er andre, som er det....
86-1	Har	
86-2	bare	
86-3	lært	
86-4	at	
86-5	være	
86-6	ret	
86-7	skeptisk	
86-8	,	
86-9	især	
86-10	når	
86-11	der	
86-12	er	
86-13	andre	
86-14	,	
86-15	som	
86-16	er	
86-17	det	
86-18	.	
86-19	.	
86-20	.	
86-21	.	

#id=87
#text=hørerdet meste... men likker i hevy hjørnet lige for tiden... men er ikke bleg for at høre film soundtrages... sår som fra gladiator og ligende. men hører som sagt næsten alt... afhængi sf stemning og humør ..
87-1	hører	
87-2	det	
87-3	meste	
87-4	.	
87-5	.	
87-6	.	
87-7	men	
87-8	likker	
87-9	i	
87-10	hevy	
87-11	hjørnet	
87-12	lige	
87-13	for	
87-14	tiden	
87-15	.	
87-16	.	
87-17	.	
87-18	men	
87-19	er	
87-20	ikke	
87-21	bleg	
87-22	for	
87-23	at	
87-24	høre	
87-25	film	
87-26	soundtrages	
87-27	.	
87-28	.	
87-29	.	
87-30	sår	
87-31	som	
87-32	fra	
87-33	gladiator	
87-34	og	
87-35	ligende	
87-36	.	
87-37	men	
87-38	hører	
87-39	som	
87-40	sagt	
87-41	næsten	
87-42	alt	
87-43	.	
87-44	.	
87-45	.	
87-46	afhængi	
87-47	sf	
87-48	stemning	
87-49	og	
87-50	humør	
87-51	.	
87-52	.	

#id=88
#text=YePDet gør jeg....Tager bare sygelig langt tid...Men det er Det Værd :D
88-1	YeP	
88-2	Det	
88-3	gør	
88-4	jeg	
88-5	.	
88-6	.	
88-7	.	
88-8	.	
88-9	Tager	
88-10	bare	
88-11	sygelig	
88-12	langt	
88-13	tid	
88-14	.	
88-15	.	
88-16	.	
88-17	Men	
88-18	det	
88-19	er	
88-20	Det	
88-21	Værd	
88-22	:	
88-23	D	

#id=89
#text=Kigger nok lige derind i morgen.
89-1	Kigger	
89-2	nok	
89-3	lige	
89-4	derind	
89-5	i	
89-6	morgen	
89-7	.	

#id=90
#text=You will need to increase ;the screen resolution to at least 640x480 for  these modes. ;0 - off ;1 - diagonal edge detection ;2 - bilinear filtering ;3 - horizontal scanlines DoubleRes = 0 og ændre "DoubleRes = 0" til "DoubleRes = 1" du kan også bare prøve dig frem til det ser godt ud, men det er sådan at jeg har sat min.
90-1	You	
90-2	will	
90-3	need	
90-4	to	
90-5	increase	
90-6	;	
90-7	the	
90-8	screen	
90-9	resolution	
90-10	to	
90-11	at	
90-12	least	
90-13	640x480	
90-14	for	
90-15	these	
90-16	modes	
90-17	.	
90-18	;	
90-19	0	
90-20	-	
90-21	off	
90-22	;	
90-23	1	
90-24	-	
90-25	diagonal	
90-26	edge	
90-27	detection	
90-28	;	
90-29	2	
90-30	-	
90-31	bilinear	
90-32	filtering	
90-33	;	
90-34	3	
90-35	-	
90-36	horizontal	
90-37	scanlines	
90-38	DoubleRes	
90-39	=	
90-40	0	
90-41	og	
90-42	ændre	
90-43	"	
90-44	DoubleRes	
90-45	=	
90-46	0	
90-47	"	
90-48	til	
90-49	"	
90-50	DoubleRes	
90-51	=	
90-52	1	
90-53	"	
90-54	du	
90-55	kan	
90-56	også	
90-57	bare	
90-58	prøve	
90-59	dig	
90-60	frem	
90-61	til	
90-62	det	
90-63	ser	
90-64	godt	
90-65	ud	
90-66	,	
90-67	men	
90-68	det	
90-69	er	
90-70	sådan	
90-71	at	
90-72	jeg	
90-73	har	
90-74	sat	
90-75	min	
90-76	.	

#id=91
#text=Så sætter jeg ikke mere i dag.
91-1	Så	
91-2	sætter	
91-3	jeg	
91-4	ikke	
91-5	mere	
91-6	i	
91-7	dag	
91-8	.	

#id=92
#text=Da det gik op for mig at O'et manglede faldt jeg ned igen.
92-1	Da	
92-2	det	
92-3	gik	
92-4	op	
92-5	for	
92-6	mig	
92-7	at	
92-8	O	
92-9	'	
92-10	et	
92-11	manglede	
92-12	faldt	
92-13	jeg	
92-14	ned	
92-15	igen	
92-16	.	

#id=93
#text=Blandt andet:
93-1	Blandt	
93-2	andet	
93-3	:	

#id=94
#text=Overklasseduks???
94-1	Overklasseduks	
94-2	?	
94-3	?	
94-4	?	

#id=95
#text=:D
95-1	:	
95-2	D	

#id=96
#text=Men så er det jo godt at du kan tysk!!!
96-1	Men	
96-2	så	
96-3	er	
96-4	det	
96-5	jo	
96-6	godt	
96-7	at	
96-8	du	
96-9	kan	
96-10	tysk	
96-11	!	
96-12	!	
96-13	!	

#id=97
#text=Jeg har ikke selv fået læst den endnu, men har kigget en vens igennem.
97-1	Jeg	
97-2	har	
97-3	ikke	
97-4	selv	
97-5	fået	
97-6	læst	
97-7	den	
97-8	endnu	
97-9	,	
97-10	men	
97-11	har	
97-12	kigget	
97-13	en	
97-14	vens	
97-15	igennem	
97-16	.	

#id=98
#text=Som sagt er Berserk meget voldelig, og den befinder sig lige på grænsen til hentai.
98-1	Som	
98-2	sagt	
98-3	er	
98-4	Berserk	
98-5	meget	
98-6	voldelig	
98-7	,	
98-8	og	
98-9	den	
98-10	befinder	
98-11	sig	
98-12	lige	
98-13	på	
98-14	grænsen	
98-15	til	
98-16	hentai	
98-17	.	

#id=99
#text=Så jeg er frik nok :)
99-1	Så	
99-2	jeg	
99-3	er	
99-4	frik	
99-5	nok	
99-6	:	
99-7	)	

#id=100
#text=jo jeg er nok lidt tidligt på den. og desuden har jeg ikke sagt af man skulle stemme endnu.
100-1	jo	
100-2	jeg	
100-3	er	
100-4	nok	
100-5	lidt	
100-6	tidligt	
100-7	på	
100-8	den	
100-9	.	
100-10	og	
100-11	desuden	
100-12	har	
100-13	jeg	
100-14	ikke	
100-15	sagt	
100-16	af	
100-17	man	
100-18	skulle	
100-19	stemme	
100-20	endnu	
100-21	.	

