# newdoc id = politiken_2009-1.tsv
# sent_id = 1
# text =  Begge brødre led martyrdøden ved halshugning.
11	.	.	PUNCT		

# newdoc id = politiken_2009-1.tsv
# sent_id = 39
# text =  Ellers ligner 2009 et lidt magert år forud for 40- års fødselsdagen i næste sæson.
1	Ellers	ellers	ADV		
2	ligner	ligne	VERB		verb.stative
3	2009	2009	NUM		noun.time
4	et	en	DET		
5	lidt	lidt	ADV		
6	magert	mager	ADJ		adj.all
7	år	år	NOUN		noun.time
8	forud	forud	ADV		
9	for	for	ADP		
10	40	40	NUM		noun.event
11	-	-	PUNCT		noun.event
12	års	år	NOUN		noun.event
13	fødselsdagen	fødselsdag	NOUN		noun.event
14	i	i	ADP		
15	næste	næste	ADJ		adj.time
16	sæson	sæson	NOUN		noun.time
17	.	.	PUNCT		

# newdoc id = politiken_2009-1.tsv
# sent_id = 40
# text =  På førstepladsen ligger ikke overraskende Michael Jacksons' Thriller', som også er den bedst sælgende plade nogensinde.
1	På	på	ADP		
2	førstepladsen	førsteplads	NOUN		noun.relation
3	ligger	ligge	VERB		verb.stative
4	ikke	ikke	ADV		
5	overraskende	overraske	VERB		
6	Michael	michael	PROPN		noun.person
7	Jacksons	jacksons	PROPN		noun.person
8	'	'	PUNCT		
9	Thriller	thriller	PROPN		noun.communication
10	'	'	PUNCT		
11	,	,	PUNCT		
12	som	som	PRON		
13	også	også	ADV		
14	er	være	AUX		verb.stative
15	den	den	DET		
16	bedst	god	ADJ		
17	sælgende	sælge	ADJ		adj.all
18	plade	plade	NOUN		noun.communication
19	nogensinde	nogensinde	ADV		
20	.	.	PUNCT		

# newdoc id = politiken_2009-1.tsv
# sent_id = 41
# text =  Som så ofte før, når parlamentet har været i mediernes søgelys, undgik den pressesky embedsmand journalisternes mange spørgsmål.
1	Som	som	ADP		
2	så	så	ADV		
3	ofte	ofte	ADV		
4	før	føre	SCONJ		
5	,	,	PUNCT		
6	når	når	SCONJ		
7	parlamentet	parlament	NOUN		noun.institution
8	har	have	AUX		
9	været	være	AUX		verb.stative
10	i	i	ADP		
11	mediernes	medium	NOUN		noun.institution
12	søgelys	søgelys	NOUN		noun.cognition
13	,	,	PUNCT		
14	undgik	undgå	VERB		verb.motion
15	den	den	DET		
16	pressesky	pressesky	ADJ		adj.mental
17	embedsmand	embedsmand	NOUN		noun.person
18	journalisternes	journalist	VERB		noun.person
19	mange	mangen	ADJ		adj.all
20	spørgsmål	spørgsmål	NOUN		noun.communication
21	.	.	PUNCT		

# newdoc id = politiken_2009-1.tsv
# sent_id = 42
# text =  Næsten ni af ti A- kasser venter, at massefyringer rammer deres medlemmer.
1	Næsten	næsten	ADV		
2	ni	ni	ADJ		
3	af	af	ADP		
4	ti	tie	ADJ		
5	A	a	NOUN		noun.institution
6	-	-	PUNCT		noun.institution
7	kasser	kasse	NOUN		noun.institution
8	venter	vente	VERB		verb.cognition
9	,	,	PUNCT		
10	at	at	SCONJ		
11	massefyringer	massefyring	NOUN		noun.act
12	rammer	ramme	VERB		verb.phenomenon
13	deres	deres	DET		
14	medlemmer	medlem	NOUN		noun.person
15	.	.	PUNCT		

# newdoc id = politiken_2009-1.tsv
# sent_id = 43
# text =  Det burde måske nok få lærdommen om racismen i de amerikanske sydstater under 1960' ernes kamp for borgerrettigheder til de sorte og medicinen til at glide ned.
1	Det	det	PRON		
2	burde	burde	AUX		verb.emotion
3	måske	måske	ADV		
4	nok	nok	ADV		
5	få	få	VERB		verb.act
6	lærdommen	lærdom	NOUN		noun.cognition
7	om	om	ADP		
8	racismen	racisme	NOUN		noun.domain
9	i	i	ADP		
10	de	den	DET		
11	amerikanske	amerikansk	ADJ		adj.social
12	sydstater	sydstat	NOUN		noun.location
13	under	under	ADP		
14	1960	1960	NUM		noun.time
15	'	'	PUNCT		noun.time
16	ernes	ern	VERB		noun.time
17	kamp	kamp	NOUN		noun.motive
18	for	for	ADP		
19	borgerrettigheder	borgerrettigheder	NOUN		noun.abstract
20	til	til	ADP		
21	de	den	DET		
22	sorte	sort	ADJ		adj.phys
23	og	og	CCONJ		
24	medicinen	medicin	NOUN		noun.artifact
25	til	til	ADP		verb.COLL
26	at	at	PART		
27	glide	glide	VERB		verb.motion
28	ned	ned	ADV		verb.PARTICLE
29	.	.	PUNCT		

# newdoc id = politiken_2009-1.tsv
# sent_id = 44
# text =  Spilkvaliteten dalede efter pausen, hvor Esbjerg- spillerne ihærdigt prøvede at fighte sig til et overtag og også fik produceret nogle farlige afslutninger.
1	Spilkvaliteten	spilkvalitet	NOUN		noun.abstract
2	dalede	dale	VERB		verb.change
3	efter	efter	ADP		
4	pausen	pause	NOUN		noun.time
5	,	,	PUNCT		
6	hvor	hvor	ADV		
7	Esbjerg	esbjerg	PROPN		noun.person
8	-	-	PUNCT		noun.person
9	spillerne	spiller	NOUN		noun.person
10	ihærdigt	ihærdig	ADV		
11	prøvede	prøve	VERB		verb.act
12	at	at	PART		
13	fighte	fighte	VERB		verb.competition
14	sig	sig	PRON		verb.REFLPRON
15	til	til	ADP		verb.COLL
16	et	en	DET		
17	overtag	overtag	NOUN		noun.relation
18	og	og	CCONJ		
19	også	også	ADV		
20	fik	få	VERB		
21	produceret	producere	VERB		verb.creation
22	nogle	nogen	DET		
23	farlige	farlig	ADJ		adj.all
24	afslutninger	afslutning	NOUN		noun.act
25	.	.	PUNCT		

# newdoc id = politiken_2009-1.tsv
# sent_id = 45
# text =  Det amerikanske udenrigsministerium afslog at kommentere spørgsmålet om Sveriges ændrede diplomatiske repræsentation på
1	Det	det	DET		
2	amerikanske	amerikansk	ADJ		adj.social
3	udenrigsministerium	udenrigsministerium	NOUN		noun.institution
4	afslog	afslå	VERB		verb.communication
5	at	at	PART		
6	kommentere	kommentere	VERB		verb.communication
7	spørgsmålet	spørgsmål	NOUN		noun.communication
8	om	om	ADP		
9	Sveriges	sveriges	PROPN		noun.institution
10	ændrede	ændre	VERB		adj.all
11	diplomatiske	diplomatisk	ADJ		adj.social
12	repræsentation	repræsentation	NOUN		noun.state
13	på	på	ADP		

# newdoc id = politiken_2009-1.tsv
# sent_id = 46
# text =  Knap 30. 000 mennesker så' Til vægs' fra januar og frem til i søndags, mens også anmelderne jublede om kap.
1	Knap	knap	ADV		
2	30	30	NUM		
3	.	.	PUNCT		
4	000	000	NUM		
5	mennesker	menneske	NOUN		noun.person
6	så	så	ADV		verb.perception
7	'	'	PUNCT		
8	Til	til	ADP		noun.communication
9	vægs	væg	NOUN		noun.communication
10	'	'	PUNCT		
11	fra	fra	ADP		
12	januar	januar	NOUN		noun.time
13	og	og	CCONJ		
14	frem	frem	ADV		
15	til	til	ADP		
16	i	i	ADP		
17	søndags	søndag	NOUN		noun.time
18	,	,	PUNCT		
19	mens	mens	SCONJ		
20	også	også	ADV		
21	anmelderne	anmelder	NOUN		noun.person
22	jublede	juble	VERB		verb.communication
23	om	om	ADP		
24	kap	kap	NOUN		
25	.	.	PUNCT		

# newdoc id = politiken_2009-1.tsv
# sent_id = 47
# text =  Familien Ahmeds advokat, Niels Anker Rasmussen, skrev for en måned siden til Sikringen og bad på vegne af patienten, Abdulle Ahmed, om at få udleveret protokollerne.
1	Familien	familie	NOUN		noun.person
2	Ahmeds	ahmed	ADJ		noun.person
3	advokat	advokat	NOUN		noun.person
4	,	,	PUNCT		
5	Niels	niels	PROPN		noun.person
6	Anker	anker	PROPN		noun.person
7	Rasmussen	rasmussen	PROPN		noun.person
8	,	,	PUNCT		
9	skrev	skrive	VERB		verb.communication
10	for	for	ADP		
11	en	en	DET		
12	måned	måned	NOUN		noun.time
13	siden	siden	ADV		
14	til	til	ADP		
15	Sikringen	sikring	NOUN		noun.institution
16	og	og	CCONJ		
17	bad	bede	VERB		verb.communication
18	på	på	ADP		
19	vegne	vegne	NOUN		
20	af	af	ADP		
21	patienten	patient	NOUN		noun.person
22	,	,	PUNCT		
23	Abdulle	abdulle	PROPN		noun.person
24	Ahmed	ahmed	PROPN		noun.person
25	,	,	PUNCT		
26	om	om	ADP		
27	at	at	PART		
28	få	få	VERB		
29	udleveret	udlevere	VERB		verb.possession
30	protokollerne	protokol	NOUN		noun.communication
31	.	.	PUNCT		

# newdoc id = politiken_2009-1.tsv
# sent_id = 48
# text =  Mennesker gør jo bare det, man altid har gjort, nemlig at kopiere hinanden og fordele viden og kultur.
1	Mennesker	menneske	NOUN		noun.person
2	gør	gøre	VERB		verb.act
3	jo	jo	ADV		
4	bare	bare	ADV		
5	det	det	PRON		
6	,	,	PUNCT		
7	man	man	PRON		
8	altid	altid	ADV		
9	har	have	AUX		
10	gjort	gøre	VERB		verb.act
11	,	,	PUNCT		
12	nemlig	nemlig	ADV		
13	at	at	PART		
14	kopiere	kopiere	VERB		verb.act
15	hinanden	hinanden	PRON		
16	og	og	CCONJ		
17	fordele	fordele	VERB		verb.possession
18	viden	viden	NOUN		noun.cognition
19	og	og	CCONJ		
20	kultur	kultur	NOUN		noun.abstract
21	.	.	PUNCT		

# newdoc id = politiken_2009-1.tsv
# sent_id = 49
# text =  Men der har jo været uenighed om det her emne?
1	Men	men	CCONJ		
2	der	der	ADV		
3	har	have	AUX		
4	jo	jo	ADV		
5	været	være	AUX		verb.stative
6	uenighed	uenighed	NOUN		noun.cognition
7	om	om	ADP		
8	det	det	PRON		
9	her	her	ADV		
10	emne	emne	NOUN		noun.domain
11	?	?	PUNCT		

# newdoc id = politiken_2009-1.tsv
# sent_id = 50
# text =  Prislejet er således på niveau med for eksempel Pastis og måske lidt billigere end Bistro Boheme.
1	Prislejet	prislej	NOUN		noun.quantity
2	er	være	VERB		verb.stative
3	således	således	ADV		
4	på	på	ADP		
5	niveau	niveau	NOUN		noun.relation
6	med	med	ADP		
7	for	for	ADP		
8	eksempel	eksempel	NOUN		
9	Pastis	pastis	PROPN		noun.institution
10	og	og	CCONJ		
11	måske	måske	ADV		
12	lidt	lidt	ADV		
13	billigere	billig	ADJ		adj.all
14	end	ende	ADP		
15	Bistro	bistro	PROPN		noun.institution
16	Boheme	boheme	PROPN		noun.institution
17	.	.	PUNCT		

# newdoc id = politiken_2009-1.tsv
# sent_id = 51
# text =  ( alh)
1	(	(	PUNCT		
2	alh	alh	NOUN		
3	)	)	PUNCT		

# newdoc id = politiken_2009-1.tsv
# sent_id = 52
# text =  T. s oplysninger er det planen, at Naser Khader skal indtage rollen som sit nye partis ordfører i værdipolitiske spørgsmål.
1	T	t	NOUN		
2	.	.	PUNCT		
3	s	s	SCONJ		
4	oplysninger	oplysning	NOUN		noun.communication
5	er	være	AUX		verb.stative
6	det	det	PRON		
7	planen	plan	NOUN		noun.cognition
8	,	,	PUNCT		
9	at	at	SCONJ		
10	Naser	naser	PROPN		noun.person
11	Khader	khader	PROPN		noun.person
12	skal	skulle	AUX		
13	indtage	indtage	VERB		verb.possession
14	rollen	rolle	NOUN		noun.attribute
15	som	som	ADP		
16	sit	sin	DET		
17	nye	ny	ADJ		adj.time
18	partis	parti	NOUN		noun.institution
19	ordfører	ordfører	VERB		noun.person
20	i	i	ADP		
21	værdipolitiske	værdipolitisk	ADJ		adj.social
22	spørgsmål	spørgsmål	NOUN		noun.cognition
23	.	.	PUNCT		

# newdoc id = politiken_2009-1.tsv
# sent_id = 53
# text =  Hvad med en ni år gammel dyrepark med adresse i den lille sønderjyske by Lintrup.
1	Hvad	hvad	PRON		
2	med	med	ADP		
3	en	en	DET		
4	ni	ni	ADJ		
5	år	år	NOUN		noun.time
6	gammel	gammel	ADJ		adj.time
7	dyrepark	dyrepark	NOUN		noun.location
8	med	med	ADP		
9	adresse	adresse	NOUN		noun.location
10	i	i	ADP		
11	den	den	DET		
12	lille	lille	ADJ		adj.phys
13	sønderjyske	sønderjysk	ADJ		adj.social
14	by	by	NOUN		noun.location
15	Lintrup	lintrup	PROPN		noun.location
16	.	.	PUNCT		

# newdoc id = politiken_2009-1.tsv
# sent_id = 54
# text =  Stop administrative udvisninger".
1	Stop	stop	NOUN		verb.aspectual
2	administrative	administrativ	ADJ		adj.social
3	udvisninger	udvisning	NOUN		noun.act
4	"	"	PUNCT		
5	.	.	PUNCT		

# newdoc id = politiken_2009-1.tsv
# sent_id = 55
# text =  Da var jeg i Paris.
1	Da	da	ADV		
2	var	være	AUX		verb.stative
3	jeg	jeg	PRON		
4	i	i	ADP		
5	Paris	paris	PROPN		noun.location
6	.	.	PUNCT		

# newdoc id = politiken_2009-1.tsv
# sent_id = 56
# text = " Udfordringen bliver hele tiden at fylde op med nye bøger, for lånerne skal have et indtryk af et bugnende tilbud", siger Inge Rudbeck.
1	"	"	PUNCT		
2	Udfordringen	udfordring	NOUN		noun.abstract
3	bliver	blive	AUX		verb.stative
4	hele	hel	ADJ		
5	tiden	tid	NOUN		noun.time
6	at	at	PART		
7	fylde	fylde	VERB		
8	op	op	ADV		verb.PARTICLE
9	med	med	ADP		
10	nye	ny	ADJ		adj.time
11	bøger	bog	NOUN		noun.communication
12	,	,	PUNCT		
13	for	for	CCONJ		
14	lånerne	låner	NOUN		noun.person
15	skal	skulle	AUX		
16	have	have	VERB		verb.possession
17	et	en	DET		
18	indtryk	indtryk	NOUN		noun.cognition
19	af	af	ADP		
20	et	en	DET		
21	bugnende	bugne	ADJ		adj.all
22	tilbud	tilbud	NOUN		noun.abstract
23	"	"	PUNCT		
24	,	,	PUNCT		
25	siger	sige	VERB		verb.communication
26	Inge	inge	PROPN		noun.person
27	Rudbeck	rudbeck	PROPN		noun.person
28	.	.	PUNCT		

# newdoc id = politiken_2009-1.tsv
# sent_id = 57
# text =  Tre hjerter blev det til for den 23- årige britiske popsangerinde, der har udgivet albummet' It' s Not Me, It' s You'.
1	Tre	tre	ADJ		
2	hjerter	hjerter	NOUN		noun.communication
3	blev	blive	AUX		verb.stative
4	det	det	PRON		
5	til	til	ADV		verb.COLL
6	for	for	ADP		
7	den	den	DET		
8	23	23	ADJ		adj.time
9	-	-	PUNCT		adj.time
10	årige	årig	ADJ		adj.time
11	britiske	britisk	ADJ		adj.social
12	popsangerinde	popsangerinde	NOUN		noun.person
13	,	,	PUNCT		
14	der	der	PRON		
15	har	have	AUX		
16	udgivet	udgive	VERB		verb.communication
17	albummet	album	NOUN		noun.communication
18	'	'	PUNCT		
19	It	it	PROPN		noun.communication
20	'	'	PUNCT		noun.communication
21	s	s	NOUN		noun.communication
22	Not	not	PROPN		noun.communication
23	Me	me	PROPN		noun.communication
24	,	,	PUNCT		noun.communication
25	It	it	PROPN		noun.communication
26	'	'	PUNCT		noun.communication
27	s	s	NOUN		noun.communication
28	You	you	PROPN		noun.communication
29	'	'	PUNCT		
30	.	.	PUNCT		

# newdoc id = politiken_2009-1.tsv
# sent_id = 58
# text =  Efter seks år på generaldirektørposten valgte Peter Langager i 1993 at forlade sin stilling.
1	Efter	efter	ADP		
2	seks	seks	ADJ		
3	år	år	NOUN		noun.time
4	på	på	ADP		
5	generaldirektørposten	generaldirektørpost	NOUN		noun.abstract
6	valgte	vælge	VERB		verb.cognition
7	Peter	peter	PROPN		noun.person
8	Langager	langager	PROPN		noun.person
9	i	i	ADP		
10	1993	1993	ADJ		noun.time
11	at	at	PART		
12	forlade	forlade	VERB		verb.change
13	sin	sin	DET		
14	stilling	stilling	NOUN		noun.abstract
15	.	.	PUNCT		

# newdoc id = politiken_2009-1.tsv
# sent_id = 59
# text =  Efterfølgende tilføjede han, at regeringen vil have alderen sat ned.
1	Efterfølgende	efterfølge	ADV		
2	tilføjede	tilføje	VERB		verb.communication
3	han	han	PRON		
4	,	,	PUNCT		
5	at	at	SCONJ		
6	regeringen	regering	NOUN		noun.institution
7	vil	ville	AUX		
8	have	have	VERB		
9	alderen	alder	NOUN		noun.attribute
10	sat	sætte	VERB		verb.change
11	ned	ned	ADV		verb.PARTICLE
12	.	.	PUNCT		

# newdoc id = politiken_2009-1.tsv
# sent_id = 60
# text =  02. 13 Nå... undSKYLD.
1	02	02	NUM		
2	.	.	PUNCT		
3	13	13	PRON		
4	Nå	nå	VERB		
5	.	.	PUNCT		
6	.	.	PUNCT		
7	.	.	PUNCT		
8	undSKYLD	undskylde	VERB		
9	.	.	PUNCT		

# newdoc id = politiken_2009-1.tsv
# sent_id = 61
# text =  Det er der kommet en net lille gysersag ud af, og man må sige, at ingen er gået død, og alle er gået til biddet med egen inspiration og løsagtighed.
1	Det	det	PRON		noun.building
2	er	være	AUX		noun.building
3	der	der	ADV		
4	kommet	komme	VERB		verb.creation
5	en	en	DET		
6	net	net	NOUN		adj.phys
7	lille	lille	ADJ		adj.phys
8	gysersag	gysersag	NOUN		noun.communication
9	ud	ud	ADV		verb.PARTICLE
10	af	af	ADP		
11	,	,	PUNCT		
12	og	og	CCONJ		
13	man	man	PRON		
14	må	måtte	AUX		
15	sige	sige	VERB		verb.communication
16	,	,	PUNCT		
17	at	at	SCONJ		
18	ingen	ingen	PRON		
19	er	være	AUX		
20	gået	gå	VERB		verb.cognition
21	død	død	NOUN		verb.COLL
22	,	,	PUNCT		
23	og	og	CCONJ		
24	alle	al	ADJ		
25	er	være	AUX		
26	gået	gå	VERB		verb.act
27	til	til	ADP		verb.COLL
28	biddet	bid	NOUN		verb.COLL
29	med	med	ADP		
30	egen	egen	ADJ		
31	inspiration	inspiration	NOUN		noun.cognition
32	og	og	CCONJ		
33	løsagtighed	løsagtighed	NOUN		noun.attribute
34	.	.	PUNCT		

# newdoc id = politiken_2009-1.tsv
# sent_id = 62
# text =  ( bro)
1	(	(	PUNCT		
2	bro	bro	NOUN		noun.building
3	)	)	PUNCT		

# newdoc id = politiken_2009-1.tsv
# sent_id = 63
# text =  K.
1	K	k	NOUN		
2	.	.	PUNCT		

# newdoc id = politiken_2009-1.tsv
# sent_id = 64
# text =  For Fjordens Bryghus i Lyne nord for Esbjerg blev det for surt, og det blot fire år gamle bryggeri, der i et stykke tid har måttet melde alt udsolgt, får derfor heller ikke en påskebryg på hylderne i år.
1	For	for	ADP		
2	Fjordens	fjordens	PROPN		noun.institution
3	Bryghus	bryghus	PROPN		noun.institution
4	i	i	ADP		
5	Lyne	lyne	PROPN		noun.location
6	nord	nord	ADV		
7	for	for	ADP		
8	Esbjerg	esbjerg	PROPN		noun.location
9	blev	blive	AUX		verb.change
10	det	det	PRON		
11	for	for	ADP		
12	surt	sur	ADJ		adj.mental
13	,	,	PUNCT		
14	og	og	CCONJ		
15	det	det	PRON		
16	blot	blot	ADV		
17	fire	fire	ADJ		
18	år	år	NOUN		noun.time
19	gamle	gammel	ADJ		adj.time
20	bryggeri	bryggeri	NOUN		noun.institution
21	,	,	PUNCT		
22	der	der	PRON		
23	i	i	ADP		
24	et	en	DET		
25	stykke	stykke	NOUN		noun.quantity
26	tid	tid	NOUN		noun.time
27	har	have	AUX		
28	måttet	måtte	AUX		
29	melde	melde	VERB		verb.communication
30	alt	al	ADJ		
31	udsolgt	udsælge	VERB		adj.all
32	,	,	PUNCT		
33	får	få	VERB		verb.possession
34	derfor	derfor	ADV		
35	heller	heller	ADV		
36	ikke	ikke	ADV		
37	en	en	DET		
38	påskebryg	påskebryg	NOUN		noun.food
39	på	på	ADP		
40	hylderne	hylde	NOUN		noun.artifact
41	i	i	ADP		
42	år	år	NOUN		noun.time
43	.	.	PUNCT		

# newdoc id = politiken_2009-1.tsv
# sent_id = 65
# text =  Ungdomskarriere som
1	Ungdomskarriere	ungdomskarri	NOUN		noun.event
2	som	som	ADP		

# newdoc id = politiken_2009-1.tsv
# sent_id = 66
# text =  skolevæsenet, sygesikring og modernisering af hospitaler end den plan, Repræsentanternes Hus har vedtaget.
1	skolevæsenet	skolevæsen	NOUN		noun.institution
2	,	,	PUNCT		
3	sygesikring	sygesikring	NOUN		noun.abstract
4	og	og	CCONJ		
5	modernisering	modernisering	NOUN		noun.act
6	af	af	ADP		
7	hospitaler	hospital	NOUN		noun.building
8	end	ende	ADP		
9	den	den	DET		
10	plan	plan	NOUN		noun.motive
11	,	,	PUNCT		
12	Repræsentanternes	repræsentant	DET		noun.institution
13	Hus	hus	NOUN		noun.institution
14	har	have	AUX		
15	vedtaget	vedtage	VERB		verb.cognition
16	.	.	PUNCT		

# newdoc id = politiken_2009-1.tsv
# sent_id = 67
# text =  Hvis man går seks led tilbage i en kæde af mennesker, der hver især kender den næste i rækken, kan vi alle forbindes med hinanden, hedder det.
1	Hvis	hvis	SCONJ		
2	man	man	PRON		
3	går	gå	VERB		verb.motion
4	seks	seks	NUM		
5	led	led	NOUN		noun.relation
6	tilbage	tilbage	ADV		verb.PARTICLE
7	i	i	ADP		
8	en	en	DET		
9	kæde	kæde	NOUN		noun.group
10	af	af	ADP		
11	mennesker	menneske	NOUN		noun.person
12	,	,	PUNCT		
13	der	der	PRON		
14	hver	hver	PRON		
15	især	især	ADV		
16	kender	kende	VERB		verb.cognition
17	den	den	DET		
18	næste	næste	ADJ		
19	i	i	ADP		
20	rækken	række	NOUN		noun.group
21	,	,	PUNCT		
22	kan	kunne	AUX		
23	vi	vi	PRON		
24	alle	al	ADJ		
25	forbindes	forbinde	VERB		verb.social
26	med	med	ADP		
27	hinanden	hinanden	PRON		
28	,	,	PUNCT		
29	hedder	hedde	VERB		verb.communication
30	det	det	PRON		
31	.	.	PUNCT		

# newdoc id = politiken_2009-1.tsv
# sent_id = 68
# text =  christian.
1	christian	christian	NOUN		noun.person
2	.	.	PUNCT		

# newdoc id = politiken_2009-1.tsv
# sent_id = 69
# text =  Primært solceller på taget af skolens gymnastiksal.
1	Primært	primær	ADV		
2	solceller	solcelle	NOUN		noun.artifact
3	på	på	ADP		
4	taget	tage	VERB		noun.artifact
5	af	af	ADP		
6	skolens	skole	NOUN		noun.building
7	gymnastiksal	gymnastiksal	NOUN		noun.building
8	.	.	PUNCT		

# newdoc id = politiken_2009-1.tsv
# sent_id = 70
# text =  Inger Christensen bliver hyldet fra Spanien til Sverige for sine digte, sine fortællinger og sine essays.
1	Inger	inger	PROPN		noun.person
2	Christensen	christensen	PROPN		noun.person
3	bliver	blive	AUX		
4	hyldet	hylde	VERB		verb.social
5	fra	fra	ADP		
6	Spanien	spanien	PROPN		noun.location
7	til	til	ADP		
8	Sverige	sverige	PROPN		noun.location
9	for	for	ADP		
10	sine	sin	DET		
11	digte	digt	NOUN		noun.communication
12	,	,	PUNCT		
13	sine	sin	DET		
14	fortællinger	fortælling	NOUN		noun.communication
15	og	og	CCONJ		
16	sine	sin	DET		
17	essays	essay	NOUN		noun.communication
18	.	.	PUNCT		

# newdoc id = politiken_2009-1.tsv
# sent_id = 71
# text =  FN- forbundet hører til de ikke- regerings- organisationer, som den nuværende regering ikke drukner i kærlighed og slet ikke i bevillinger.
1	FN	fn	PROPN		noun.institution
2	-	-	PUNCT		noun.institution
3	forbundet	forbund	NOUN		noun.institution
4	hører	høre	VERB		verb.stative
5	til	til	ADP		verb.PARTICLE
6	de	den	PRON		
7	ikke	ikke	ADV		noun.institution
8	-	-	PUNCT		noun.institution
9	regerings	regering	NOUN		noun.institution
10	-	-	PUNCT		noun.institution
11	organisationer	organisation	NOUN		noun.institution
12	,	,	PUNCT		
13	som	som	ADP		
14	den	den	DET		
15	nuværende	nuværende	ADJ		adj.time
16	regering	regering	NOUN		noun.institution
17	ikke	ikke	ADV		
18	drukner	drukne	VERB		verb.act
19	i	i	ADP		
20	kærlighed	kærlighed	NOUN		noun.feeling
21	og	og	CCONJ		
22	slet	slet	ADV		
23	ikke	ikke	ADV		
24	i	i	ADP		
25	bevillinger	bevilling	NOUN		noun.possession
26	.	.	PUNCT		

# newdoc id = politiken_2009-1.tsv
# sent_id = 72
# text =  april.
1	april	april	NOUN		noun.time
2	.	.	PUNCT		

# newdoc id = politiken_2009-1.tsv
# sent_id = 73
# text =  Christine Antorini, uddannelsesordfører, MF for Socialdemokraterne:
1	Christine	christine	PROPN		noun.person
2	Antorini	antorini	PROPN		noun.person
3	,	,	PUNCT		
4	uddannelsesordfører	uddannelsesordfør	NOUN		noun.person
5	,	,	PUNCT		
6	MF	mf	NOUN		noun.person
7	for	for	ADP		
8	Socialdemokraterne	socialdemokrat	NOUN		noun.institution
9	:	:	PUNCT		

# newdoc id = politiken_2009-1.tsv
# sent_id = 74
# text =  Det Radikale Venstre fortsætter nedturen.
1	Det	det	DET		noun.institution
2	Radikale	radikal	ADJ		noun.institution
3	Venstre	venstre	NOUN		noun.institution
4	fortsætter	fortsætte	VERB		verb.aspectual
5	nedturen	nedtur	NOUN		noun.event
6	.	.	PUNCT		

# newdoc id = politiken_2009-1.tsv
# sent_id = 75
# text =  Hvis alt går godt i sæsonens løb, får han en tur sidst på året og ellers ikke før i 2010.
1	Hvis	hvis	SCONJ		
2	alt	al	ADJ		
3	går	gå	VERB		
4	godt	godte	ADV		
5	i	i	ADP		
6	sæsonens	sæson	NOUN		noun.time
7	løb	løb	NOUN		noun.time
8	,	,	PUNCT		
9	får	få	VERB		verb.possession
10	han	han	PRON		
11	en	en	DET		
12	tur	tur	NOUN		noun.event
13	sidst	sidst	ADV		
14	på	på	ADP		
15	året	år	NOUN		noun.time
16	og	og	CCONJ		
17	ellers	ellers	ADV		
18	ikke	ikke	ADV		
19	før	før	ADV		
20	i	i	ADP		
21	2010	2010	NUM		noun.time
22	.	.	PUNCT		

# newdoc id = politiken_2009-1.tsv
# sent_id = 76
# text = " Jeg må tilstå, at vi aldrig har tjekket om bankernes beregninger er rigtige", siger Annette Bjåland Andersen.
1	"	"	PUNCT		
2	Jeg	jeg	PRON		
3	må	måtte	AUX		
4	tilstå	tilstå	VERB		verb.communication
5	,	,	PUNCT		
6	at	at	SCONJ		
7	vi	vi	PRON		
8	aldrig	aldrig	ADV		
9	har	have	AUX		
10	tjekket	tjekke	VERB		verb.cognition
11	om	om	ADP		
12	bankernes	banke	ADJ		noun.institution
13	beregninger	beregning	NOUN		noun.act
14	er	være	AUX		verb.stative
15	rigtige	rigtig	ADJ		adj.all
16	"	"	PUNCT		
17	,	,	PUNCT		
18	siger	sige	VERB		verb.communication
19	Annette	annette	PROPN		noun.person
20	Bjåland	bjåland	PROPN		noun.person
21	Andersen	andersen	PROPN		noun.person
22	.	.	PUNCT		

# newdoc id = politiken_2009-1.tsv
# sent_id = 77
# text =  Ulrich Thomsen er også med, og kedeligt er det ikke.
1	Ulrich	ulrich	PROPN		noun.person
2	Thomsen	thomsen	PROPN		noun.person
3	er	være	AUX		verb.stative
4	også	også	ADV		
5	med	med	ADP		verb.PARTICLE
6	,	,	PUNCT		
7	og	og	CCONJ		
8	kedeligt	kedelig	ADV		adj.mental
9	er	være	AUX		verb.stative
10	det	det	PRON		
11	ikke	ikke	ADV		
12	.	.	PUNCT		

# newdoc id = politiken_2009-1.tsv
# sent_id = 78
# text =  FODBOLD.
1	FODBOLD	fodbold	NOUN		noun.domain
2	.	.	PUNCT		

# newdoc id = politiken_2009-1.tsv
# sent_id = 79
# text =  Til gengæld taler vi om noget af en mandefilm med denne familiesaga instrueret nydeligt og elegisk af selveste Robert Redford.
1	Til	til	ADP		
2	gengæld	gengæld	NOUN		
3	taler	tale	VERB		verb.communication
4	vi	vi	PRON		
5	om	om	ADP		
6	noget	nogen	PRON		
7	af	af	ADP		
8	en	en	DET		
9	mandefilm	mandefilm	NOUN		noun.communication
10	med	med	ADP		
11	denne	denne	DET		
12	familiesaga	familiesaga	NOUN		noun.communication
13	instrueret	instruere	VERB		verb.communication
14	nydeligt	nydelig	ADV		
15	og	og	CCONJ		
16	elegisk	elegisk	ADJ		
17	af	af	ADP		
18	selveste	selveste	ADJ		adj.all
19	Robert	robert	PROPN		noun.person
20	Redford	redford	PROPN		noun.person
21	.	.	PUNCT		

# newdoc id = politiken_2009-1.tsv
# sent_id = 80
