
#id=1
#text=Idag bor de i udkanten af Silkeborg, men Thomas Mygind er ofte i hovedstaden, hvor han har sit job.
72-12	næste	
72-13	modeuge	
72-14	til	
72-15	august	
72-16	,	
72-17	før	
72-18	vi	
72-19	får	
72-20	hende	
72-21	at	
72-22	se	
72-23	igen	
72-24	.	

#id=73
#text="Salle" fejres ved en reception i Aller Media s nye bladhus på Havneholmen i Københav n i morgen fredag fra kl. 14 til 16.
73-1	"	
73-2	Salle	
73-3	"	
73-4	fejres	
73-5	ved	
73-6	en	
73-7	reception	
73-8	i	
73-9	Aller	
73-10	Media	
73-11	s	
73-12	nye	
73-13	bladhus	
73-14	på	
73-15	Havneholmen	
73-16	i	
73-17	Københav	
73-18	n	
73-19	i	
73-20	morgen	
73-21	fredag	
73-22	fra	
73-23	kl	
73-24	.	
73-25	14	
73-26	til	
73-27	16	
73-28	.	

#id=74
#text=Derfortager jeg dem også gerne med på rejser, så de kan få en masse impulser og lære om verden, fortæller Iglesias, der i alt er far til otte børn.
74-1	Derfor	
74-2	tager	
74-3	jeg	
74-4	dem	
74-5	også	
74-6	gerne	
74-7	med	
74-8	på	
74-9	rejser	
74-10	,	
74-11	så	
74-12	de	
74-13	kan	
74-14	få	
74-15	en	
74-16	masse	
74-17	impulser	
74-18	og	
74-19	lære	
74-20	om	
74-21	verden	
74-22	,	
74-23	fortæller	
74-24	Iglesias	
74-25	,	
74-26	der	
74-27	i	
74-28	alt	
74-29	er	
74-30	far	
74-31	til	
74-32	otte	
74-33	børn	
74-34	.	

#id=75
#text=Tilsammenkan de mønstre næsten 3.000 dvd-film i lejligheden på Vesterbro i København.
75-1	Tilsammen	
75-2	kan	
75-3	de	
75-4	mønstre	
75-5	næsten	
75-6	3	
75-7	.	
75-8	000	
75-9	dvd	
75-10	-	
75-11	film	
75-12	i	
75-13	lejligheden	
75-14	på	
75-15	Vesterbro	
75-16	i	
75-17	København	
75-18	.	

#id=76
#text=Manved aldrig, hvor Casper Christensen, Ghita Nørby, Thomas Helmig og Paprika Steen haft deres hænder.
76-1	Man	
76-2	ved	
76-3	aldrig	
76-4	,	
76-5	hvor	
76-6	Casper	
76-7	Christensen	
76-8	,	
76-9	Ghita	
76-10	Nørby	
76-11	,	
76-12	Thomas	
76-13	Helmig	
76-14	og	
76-15	Paprika	
76-16	Steen	
76-17	haft	
76-18	deres	
76-19	hænder	
76-20	.	

#id=77
#text=Charlotteog jeg skal flyve derned i morgen, og det er ham, som har arrangeret det, forklarer Frederik.
77-1	Charlotte	
77-2	og	
77-3	jeg	
77-4	skal	
77-5	flyve	
77-6	derned	
77-7	i	
77-8	morgen	
77-9	,	
77-10	og	
77-11	det	
77-12	er	
77-13	ham	
77-14	,	
77-15	som	
77-16	har	
77-17	arrangeret	
77-18	det	
77-19	,	
77-20	forklarer	
77-21	Frederik	
77-22	.	

#id=78
#text=OgJanni går op i at se fornuftigt ud, fortalte hun, mens fotografen knoklede for at ramme de rette bikinivinkler.
78-1	Og	
78-2	Janni	
78-3	går	
78-4	op	
78-5	i	
78-6	at	
78-7	se	
78-8	fornuftigt	
78-9	ud	
78-10	,	
78-11	fortalte	
78-12	hun	
78-13	,	
78-14	mens	
78-15	fotografen	
78-16	knoklede	
78-17	for	
78-18	at	
78-19	ramme	
78-20	de	
78-21	rette	
78-22	bikinivinkler	
78-23	.	

#id=79
#text=-forelsket skuespiller, går i denne tid og kigger på hus sammen med sin kæreste og tandlæge gennem 40 år, Vivian Dencker.
79-1	-	
79-2	forelsket	
79-3	skuespiller	
79-4	,	
79-5	går	
79-6	i	
79-7	denne	
79-8	tid	
79-9	og	
79-10	kigger	
79-11	på	
79-12	hus	
79-13	sammen	
79-14	med	
79-15	sin	
79-16	kæreste	
79-17	og	
79-18	tandlæge	
79-19	gennem	
79-20	40	
79-21	år	
79-22	,	
79-23	Vivian	
79-24	Dencker	
79-25	.	

#id=80
#text=a. sammen med ægtemanden Martin og sine to prinsesønner Nikolai og Felix.
80-1	a	
80-2	.	
80-3	sammen	
80-4	med	
80-5	ægtemanden	
80-6	Martin	
80-7	og	
80-8	sine	
80-9	to	
80-10	prinsesønner	
80-11	Nikolai	
80-12	og	
80-13	Felix	
80-14	.	

#id=81
#text=Debitre og triste miner, som har præget prinsessens ansigt i den senere tid, var forsvundet som dug for solen.
81-1	De	
81-2	bitre	
81-3	og	
81-4	triste	
81-5	miner	
81-6	,	
81-7	som	
81-8	har	
81-9	præget	
81-10	prinsessens	
81-11	ansigt	
81-12	i	
81-13	den	
81-14	senere	
81-15	tid	
81-16	,	
81-17	var	
81-18	forsvundet	
81-19	som	
81-20	dug	
81-21	for	
81-22	solen	
81-23	.	

#id=82
#text=-lille munter mand, kan næsten ikke få armene ned i disse dage, hvor Sønderborg Sommer Revy spiller for så fulde huse, at han har måttet forlænge spilleperioden med ekstraforestillinger.
82-1	-	
82-2	lille	
82-3	munter	
82-4	mand	
82-5	,	
82-6	kan	
82-7	næsten	
82-8	ikke	
82-9	få	
82-10	armene	
82-11	ned	
82-12	i	
82-13	disse	
82-14	dage	
82-15	,	
82-16	hvor	
82-17	Sønderborg	
82-18	Sommer	
82-19	Revy	
82-20	spiller	
82-21	for	
82-22	så	
82-23	fulde	
82-24	huse	
82-25	,	
82-26	at	
82-27	han	
82-28	har	
82-29	måttet	
82-30	forlænge	
82-31	spilleperioden	
82-32	med	
82-33	ekstraforestillinger	
82-34	.	

#id=83
#text=And so what?
83-1	And	
83-2	so	
83-3	what	
83-4	?	

#id=84
#text=For siden tog hun det til sig som et slags varemærke, og det blev en del af hendes show.
84-1	For	
84-2	siden	
84-3	tog	
84-4	hun	
84-5	det	
84-6	til	
84-7	sig	
84-8	som	
84-9	et	
84-10	slags	
84-11	varemærke	
84-12	,	
84-13	og	
84-14	det	
84-15	blev	
84-16	en	
84-17	del	
84-18	af	
84-19	hendes	
84-20	show	
84-21	.	

#id=85
#text=-flot 58-årig skuespiller, er still going strong og fungerer lige nu som resident director på musicalforestillingen " Mamma Mia!", der får premiere i Tivolis Koncertsal den 15.oktober.
85-1	-	
85-2	flot	
85-3	58	
85-4	-	
85-5	årig	
85-6	skuespiller	
85-7	,	
85-8	er	
85-9	still	
85-10	going	
85-11	strong	
85-12	og	
85-13	fungerer	
85-14	lige	
85-15	nu	
85-16	som	
85-17	resident	
85-18	director	
85-19	på	
85-20	musicalforestillingen	
85-21	"	
85-22	Mamma	
85-23	Mia	
85-24	!	
85-25	"	
85-26	,	
85-27	der	
85-28	får	
85-29	premiere	
85-30	i	
85-31	Tivolis	
85-32	Koncertsal	
85-33	den	
85-34	15	
85-35	.	
85-36	oktober	
85-37	.	

#id=86
#text=Værdipr. stk.: 249 kr.
86-1	Værdi	
86-2	pr	
86-3	.	
86-4	stk	
86-5	.	
86-6	:	
86-7	249	
86-8	kr	
86-9	.	

#id=87
#text=-Det gør jeg også, men min kone bliver rasende, hver gang jeg låner hendes kjoler Fjollet samtale: - Har du fundet ud af, hvad det modsatte af propelfly er? - Not yet Han sagde: - Det siges, at enhver kvinde har sin pris.
87-1	-	
87-2	Det	
87-3	gør	
87-4	jeg	
87-5	også	
87-6	,	
87-7	men	
87-8	min	
87-9	kone	
87-10	bliver	
87-11	rasende	
87-12	,	
87-13	hver	
87-14	gang	
87-15	jeg	
87-16	låner	
87-17	hendes	
87-18	kjoler	
87-19	Fjollet	
87-20	samtale	
87-21	:	
87-22	-	
87-23	Har	
87-24	du	
87-25	fundet	
87-26	ud	
87-27	af	
87-28	,	
87-29	hvad	
87-30	det	
87-31	modsatte	
87-32	af	
87-33	propelfly	
87-34	er	
87-35	?	
87-36	-	
87-37	Not	
87-38	yet	
87-39	Han	
87-40	sagde	
87-41	:	
87-42	-	
87-43	Det	
87-44	siges	
87-45	,	
87-46	at	
87-47	enhver	
87-48	kvinde	
87-49	har	
87-50	sin	
87-51	pris	
87-52	.	

#id=88
#text=Det var åbenbart bare en ting dernede på øen, siger Henriette, som efterfølgende slet ikke har talt med HC.
88-1	Det	
88-2	var	
88-3	åbenbart	
88-4	bare	
88-5	en	
88-6	ting	
88-7	dernede	
88-8	på	
88-9	øen	
88-10	,	
88-11	siger	
88-12	Henriette	
88-13	,	
88-14	som	
88-15	efterfølgende	
88-16	slet	
88-17	ikke	
88-18	har	
88-19	talt	
88-20	med	
88-21	HC	
88-22	.	

#id=89
#text=Sveden piblede frem, og grovæderen måtte ud i overtid, før han kunne kalde sig chilimester.
89-1	Sveden	
89-2	piblede	
89-3	frem	
89-4	,	
89-5	og	
89-6	grovæderen	
89-7	måtte	
89-8	ud	
89-9	i	
89-10	overtid	
89-11	,	
89-12	før	
89-13	han	
89-14	kunne	
89-15	kalde	
89-16	sig	
89-17	chilimester	
89-18	.	

#id=90
#text=POLFOTO.
90-1	POLFOTO	
90-2	.	

#id=91
#text=Påfredag gæster Sys Bjerre Nyhavn-studiet, mens DR's pigekor også giver koncert.
91-1	På	
91-2	fredag	
91-3	gæster	
91-4	Sys	
91-5	Bjerre	
91-6	Nyhavn	
91-7	-	
91-8	studiet	
91-9	,	
91-10	mens	
91-11	DR	
91-12	'	
91-13	s	
91-14	pigekor	
91-15	også	
91-16	giver	
91-17	koncert	
91-18	.	

#id=92
#text=Christianog Isabella gav den som pistolmænd, da de løb ud i efterårsvejret i pausen under teaterstykket " Sværdet i stenen".
92-1	Christian	
92-2	og	
92-3	Isabella	
92-4	gav	
92-5	den	
92-6	som	
92-7	pistolmænd	
92-8	,	
92-9	da	
92-10	de	
92-11	løb	
92-12	ud	
92-13	i	
92-14	efterårsvejret	
92-15	i	
92-16	pausen	
92-17	under	
92-18	teaterstykket	
92-19	"	
92-20	Sværdet	
92-21	i	
92-22	stenen	
92-23	"	
92-24	.	

#id=93
#text=-Men jeg synes nu, jeg lærte det ret hurtigt.
93-1	-	
93-2	Men	
93-3	jeg	
93-4	synes	
93-5	nu	
93-6	,	
93-7	jeg	
93-8	lærte	
93-9	det	
93-10	ret	
93-11	hurtigt	
93-12	.	

#id=94
#text=Hunskal den 1. januar spille kamp i landet, og derfor tager hun vennen Jacob Melskens med et smut om på den anden side af jordkloden for at " smashe" sig selv ind i det nye år.
94-1	Hun	
94-2	skal	
94-3	den	
94-4	1	
94-5	.	
94-6	januar	
94-7	spille	
94-8	kamp	
94-9	i	
94-10	landet	
94-11	,	
94-12	og	
94-13	derfor	
94-14	tager	
94-15	hun	
94-16	vennen	
94-17	Jacob	
94-18	Melskens	
94-19	med	
94-20	et	
94-21	smut	
94-22	om	
94-23	på	
94-24	den	
94-25	anden	
94-26	side	
94-27	af	
94-28	jordkloden	
94-29	for	
94-30	at	
94-31	"	
94-32	smashe	
94-33	"	
94-34	sig	
94-35	selv	
94-36	ind	
94-37	i	
94-38	det	
94-39	nye	
94-40	år	
94-41	.	

#id=95
#text=L. kort efter at køre bilen ind i en parkeret lastbil.
95-1	L	
95-2	.	
95-3	kort	
95-4	efter	
95-5	at	
95-6	køre	
95-7	bilen	
95-8	ind	
95-9	i	
95-10	en	
95-11	parkeret	
95-12	lastbil	
95-13	.	

#id=96
#text=a. sportens verden.
96-1	a	
96-2	.	
96-3	sportens	
96-4	verden	
96-5	.	

#id=97
#text=MilleDinesen og Thomas Busch kunne alligevel ikke undvære hinanden
97-1	Mille	
97-2	Dinesen	
97-3	og	
97-4	Thomas	
97-5	Busch	
97-6	kunne	
97-7	alligevel	
97-8	ikke	
97-9	undvære	
97-10	hinanden	

#id=98
#text=Fornylig var hun i Tokyo, og forleden blev hun set på det mondæne Four Seasons Hotel i amerikanske Washington.
98-1	For	
98-2	nylig	
98-3	var	
98-4	hun	
98-5	i	
98-6	Tokyo	
98-7	,	
98-8	og	
98-9	forleden	
98-10	blev	
98-11	hun	
98-12	set	
98-13	på	
98-14	det	
98-15	mondæne	
98-16	Four	
98-17	Seasons	
98-18	Hotel	
98-19	i	
98-20	amerikanske	
98-21	Washington	
98-22	.	

#id=99
#text=HemmelighedsfuldeSofie venter barn.
99-1	Hemmelighedsfulde	
99-2	Sofie	
99-3	venter	
99-4	barn	
99-5	.	

#id=100
#text=Dekongelige træder undertiden ud af den royale rolle.
100-1	De	
100-2	kongelige	
100-3	træder	
100-4	undertiden	
100-5	ud	
100-6	af	
100-7	den	
100-8	royale	
100-9	rolle	
100-10	.	

